ocel_event_id;ocel_object_id;ocel_qualifier
pick_i14694;i14694;item
pick_i14071;i14071;item
pick_i14468;i14468;item
pick_i13595;i13595;item
place_o1453;o1453;order
place_o1453;i14815;item
place_o1453;i14816;item
place_o1453;i14817;item
place_o1453;i14818;item
place_o1453;i14819;item
place_o1453;i14820;item
place_o1453;i14821;item
place_o1453;i14822;item
place_o1453;i14823;item
place_o1453;i14824;item
place_o1453;i14825;item
place_o1453;i14826;item
place_o1453;i14827;item
place_o1453;i14828;item
place_o1453;i14829;item
place_o1453;i14830;item
place_o1453;i14831;item
place_o1453;i14832;item
pick_i14610;i14610;item
pick_i14585;i14585;item
pick_i14145;i14145;item
pick_i14463;i14463;item
pick_i13304;i13304;item
pick_i11598;i11598;item
pick_i13934;i13934;item
place_o1454;o1454;order
place_o1454;i14833;item
place_o1454;i14834;item
place_o1454;i14835;item
place_o1454;i14836;item
place_o1454;i14837;item
place_o1454;i14838;item
place_o1454;i14839;item
place_o1454;i14840;item
place_o1454;i14841;item
pick_i13548;i13548;item
pick_i14540;i14540;item
pick_i12512;i12512;item
pick_i14430;i14430;item
pick_i13667;i13667;item
pick_i12100;i12100;item
pick_i13271;i13271;item
pick_i14571;i14571;item
pick_i13524;i13524;item
pick_i14030;i14030;item
pick_i11112;i11112;item
place_o1455;o1455;order
place_o1455;i14842;item
place_o1455;i14843;item
place_o1455;i14844;item
place_o1455;i14845;item
place_o1455;i14846;item
place_o1455;i14847;item
place_o1455;i14848;item
place_o1455;i14849;item
place_o1455;i14850;item
place_o1455;i14851;item
ship_o1230;o1230;order
ship_o1230;i11105;item
ship_o1230;i11106;item
ship_o1230;i11107;item
ship_o1230;i11108;item
ship_o1230;i11109;item
ship_o1230;i11110;item
ship_o1230;i11111;item
ship_o1230;i11112;item
ship_o1230;i11113;item
ship_o1230;i11114;item
ship_o1230;i11115;item
ship_o1230;i11116;item
ship_o1230;i11117;item
ship_o1230;i11118;item
pick_i14267;i14267;item
pick_i12557;i12557;item
pick_i13043;i13043;item
pick_i12715;i12715;item
pick_i11319;i11319;item
ship_o1242;o1242;order
ship_o1242;i11317;item
ship_o1242;i11318;item
ship_o1242;i11319;item
ship_o1242;i11320;item
ship_o1242;i11321;item
ship_o1242;i11322;item
ship_o1242;i11323;item
ship_o1242;i11324;item
ship_o1242;i11325;item
ship_o1242;i11326;item
ship_o1242;i11327;item
ship_o1242;i11328;item
ship_o1242;i11329;item
ship_o1242;i11330;item
ship_o1242;i11331;item
ship_o1242;i11332;item
ship_o1242;i11333;item
ship_o1242;i11334;item
pick_i10344;i10344;item
ship_o1179;o1179;order
ship_o1179;i10331;item
ship_o1179;i10332;item
ship_o1179;i10333;item
ship_o1179;i10334;item
ship_o1179;i10335;item
ship_o1179;i10336;item
ship_o1179;i10337;item
ship_o1179;i10338;item
ship_o1179;i10339;item
ship_o1179;i10340;item
ship_o1179;i10341;item
ship_o1179;i10342;item
ship_o1179;i10343;item
ship_o1179;i10344;item
pick_i14651;i14651;item
pick_i14288;i14288;item
pick_i13662;i13662;item
pick_i11255;i11255;item
pick_i14725;i14725;item
pick_i11972;i11972;item
pick_i12871;i12871;item
pick_i14198;i14198;item
pick_i14312;i14312;item
pick_i14250;i14250;item
pick_i14412;i14412;item
pick_i13422;i13422;item
pick_i14615;i14615;item
pick_i14149;i14149;item
pick_i14630;i14630;item
place_o1456;o1456;order
place_o1456;i14852;item
place_o1456;i14853;item
place_o1456;i14854;item
place_o1456;i14855;item
place_o1456;i14856;item
place_o1456;i14857;item
place_o1456;i14858;item
place_o1456;i14859;item
place_o1456;i14860;item
place_o1456;i14861;item
place_o1456;i14862;item
place_o1456;i14863;item
place_o1456;i14864;item
place_o1456;i14865;item
pick_i13642;i13642;item
pick_i12764;i12764;item
pick_i14628;i14628;item
pick_i13261;i13261;item
pick_i14844;i14844;item
pick_i13140;i13140;item
pick_i14222;i14222;item
pick_i13103;i13103;item
pick_i14673;i14673;item
pick_i14738;i14738;item
pick_i14859;i14859;item
place_o1457;o1457;order
place_o1457;i14866;item
place_o1457;i14867;item
place_o1457;i14868;item
place_o1457;i14869;item
place_o1457;i14870;item
place_o1457;i14871;item
place_o1457;i14872;item
place_o1457;i14873;item
place_o1457;i14874;item
place_o1457;i14875;item
place_o1457;i14876;item
place_o1457;i14877;item
place_o1457;i14878;item
place_o1457;i14879;item
pick_i14464;i14464;item
pick_i14176;i14176;item
pick_i14824;i14824;item
pick_i13214;i13214;item
place_o1458;o1458;order
place_o1458;i14880;item
place_o1458;i14881;item
place_o1458;i14882;item
place_o1458;i14883;item
place_o1458;i14884;item
place_o1458;i14885;item
place_o1458;i14886;item
place_o1458;i14887;item
place_o1458;i14888;item
place_o1458;i14889;item
place_o1458;i14890;item
place_o1458;i14891;item
place_o1458;i14892;item
place_o1458;i14893;item
place_o1458;i14894;item
place_o1458;i14895;item
place_o1458;i14896;item
place_o1458;i14897;item
place_o1458;i14898;item
place_o1458;i14899;item
pick_i14029;i14029;item
pick_i12775;i12775;item
pick_i13805;i13805;item
place_o1459;o1459;order
place_o1459;i14900;item
place_o1459;i14901;item
place_o1459;i14902;item
place_o1459;i14903;item
place_o1459;i14904;item
place_o1459;i14905;item
place_o1459;i14906;item
place_o1459;i14907;item
place_o1459;i14908;item
place_o1459;i14909;item
place_o1459;i14910;item
place_o1459;i14911;item
place_o1459;i14912;item
place_o1459;i14913;item
place_o1459;i14914;item
place_o1459;i14915;item
place_o1459;i14916;item
place_o1459;i14917;item
place_o1459;i14918;item
pick_i10371;i10371;item
pick_i14665;i14665;item
ship_o1182;o1182;order
ship_o1182;i10369;item
ship_o1182;i10370;item
ship_o1182;i10371;item
ship_o1182;i10372;item
ship_o1182;i10373;item
ship_o1182;i10374;item
ship_o1182;i10375;item
ship_o1182;i10376;item
ship_o1182;i10377;item
ship_o1182;i10378;item
ship_o1182;i10379;item
ship_o1182;i10380;item
ship_o1182;i10381;item
ship_o1182;i10382;item
ship_o1182;i10383;item
ship_o1182;i10384;item
pick_i14184;i14184;item
pick_i13919;i13919;item
pick_i14621;i14621;item
pick_i14872;i14872;item
pick_i11715;i11715;item
pick_i12685;i12685;item
pick_i12580;i12580;item
pick_i13882;i13882;item
pick_i14291;i14291;item
pick_i14476;i14476;item
pick_i12936;i12936;item
pick_i14884;i14884;item
pick_i11513;i11513;item
pick_i14669;i14669;item
pick_i12686;i12686;item
pick_i13735;i13735;item
pick_i9197;i9197;item
pick_i14747;i14747;item
ship_o1099;o1099;order
ship_o1099;i9194;item
ship_o1099;i9195;item
ship_o1099;i9196;item
ship_o1099;i9197;item
ship_o1099;i9198;item
ship_o1099;i9199;item
ship_o1099;i9200;item
ship_o1099;i9201;item
ship_o1099;i9202;item
ship_o1099;i9203;item
ship_o1099;i9204;item
ship_o1099;i9205;item
pick_i11468;i11468;item
pick_i14728;i14728;item
pick_i14018;i14018;item
pick_i13898;i13898;item
pick_i11988;i11988;item
pick_i14663;i14663;item
pick_i14813;i14813;item
pick_i14446;i14446;item
pick_i12825;i12825;item
pick_i14878;i14878;item
place_o1460;o1460;order
place_o1460;i14919;item
place_o1460;i14920;item
place_o1460;i14921;item
place_o1460;i14922;item
place_o1460;i14923;item
place_o1460;i14924;item
place_o1460;i14925;item
place_o1460;i14926;item
place_o1460;i14927;item
place_o1460;i14928;item
place_o1460;i14929;item
place_o1460;i14930;item
pick_i13223;i13223;item
pick_i13122;i13122;item
pick_i13704;i13704;item
pick_i14025;i14025;item
pick_i14690;i14690;item
pick_i10901;i10901;item
pick_i13529;i13529;item
pick_i12732;i12732;item
pick_i14497;i14497;item
pick_i12241;i12241;item
pick_i14233;i14233;item
place_o1461;o1461;order
place_o1461;i14931;item
place_o1461;i14932;item
place_o1461;i14933;item
place_o1461;i14934;item
place_o1461;i14935;item
place_o1461;i14936;item
place_o1461;i14937;item
place_o1461;i14938;item
place_o1461;i14939;item
place_o1461;i14940;item
place_o1461;i14941;item
place_o1461;i14942;item
place_o1461;i14943;item
place_o1461;i14944;item
place_o1461;i14945;item
place_o1461;i14946;item
place_o1461;i14947;item
pick_i9405;i9405;item
pick_i14397;i14397;item
ship_o1114;o1114;order
ship_o1114;i9397;item
ship_o1114;i9398;item
ship_o1114;i9399;item
ship_o1114;i9400;item
ship_o1114;i9401;item
ship_o1114;i9402;item
ship_o1114;i9403;item
ship_o1114;i9404;item
ship_o1114;i9405;item
ship_o1114;i9406;item
ship_o1114;i9407;item
ship_o1114;i9408;item
ship_o1114;i9409;item
ship_o1114;i9410;item
ship_o1114;i9411;item
ship_o1114;i9412;item
place_o1462;o1462;order
place_o1462;i14948;item
place_o1462;i14949;item
place_o1462;i14950;item
place_o1462;i14951;item
place_o1462;i14952;item
place_o1462;i14953;item
place_o1462;i14954;item
place_o1462;i14955;item
place_o1462;i14956;item
place_o1462;i14957;item
place_o1462;i14958;item
place_o1462;i14959;item
pick_i14783;i14783;item
pick_i13701;i13701;item
pick_i14752;i14752;item
place_o1463;o1463;order
place_o1463;i14960;item
place_o1463;i14961;item
place_o1463;i14962;item
place_o1463;i14963;item
place_o1463;i14964;item
place_o1463;i14965;item
place_o1463;i14966;item
place_o1463;i14967;item
place_o1463;i14968;item
place_o1463;i14969;item
place_o1463;i14970;item
place_o1463;i14971;item
place_o1463;i14972;item
place_o1463;i14973;item
pick_i14212;i14212;item
pick_i11674;i11674;item
pick_i14967;i14967;item
ship_o1264;o1264;order
ship_o1264;i11654;item
ship_o1264;i11655;item
ship_o1264;i11656;item
ship_o1264;i11657;item
ship_o1264;i11658;item
ship_o1264;i11659;item
ship_o1264;i11660;item
ship_o1264;i11661;item
ship_o1264;i11662;item
ship_o1264;i11663;item
ship_o1264;i11664;item
ship_o1264;i11665;item
ship_o1264;i11666;item
ship_o1264;i11667;item
ship_o1264;i11668;item
ship_o1264;i11669;item
ship_o1264;i11670;item
ship_o1264;i11671;item
ship_o1264;i11672;item
ship_o1264;i11673;item
ship_o1264;i11674;item
place_o1464;o1464;order
place_o1464;i14974;item
place_o1464;i14975;item
place_o1464;i14976;item
place_o1464;i14977;item
place_o1464;i14978;item
place_o1464;i14979;item
place_o1464;i14980;item
place_o1464;i14981;item
place_o1464;i14982;item
place_o1464;i14983;item
place_o1464;i14984;item
place_o1464;i14985;item
place_o1464;i14986;item
place_o1464;i14987;item
pick_i12438;i12438;item
pick_i13108;i13108;item
pick_i14553;i14553;item
pick_i13744;i13744;item
pick_i14011;i14011;item
pick_i14826;i14826;item
pick_i13531;i13531;item
pick_i14070;i14070;item
pick_i13747;i13747;item
pick_i14454;i14454;item
place_o1465;o1465;order
place_o1465;i14988;item
place_o1465;i14989;item
place_o1465;i14990;item
place_o1465;i14991;item
place_o1465;i14992;item
place_o1465;i14993;item
place_o1465;i14994;item
place_o1465;i14995;item
place_o1465;i14996;item
place_o1465;i14997;item
place_o1465;i14998;item
place_o1465;i14999;item
place_o1465;i15000;item
place_o1465;i15001;item
place_o1465;i15002;item
place_o1465;i15003;item
place_o1465;i15004;item
place_o1465;i15005;item
pick_i13777;i13777;item
pick_i13872;i13872;item
pick_i14391;i14391;item
pick_i13126;i13126;item
pick_i12293;i12293;item
pick_i15003;i15003;item
pick_i12406;i12406;item
pick_i14488;i14488;item
pick_i14723;i14723;item
pick_i13884;i13884;item
pick_i13669;i13669;item
pick_i14197;i14197;item
place_o1466;o1466;order
place_o1466;i15006;item
place_o1466;i15007;item
place_o1466;i15008;item
place_o1466;i15009;item
place_o1466;i15010;item
place_o1466;i15011;item
place_o1466;i15012;item
place_o1466;i15013;item
place_o1466;i15014;item
place_o1466;i15015;item
place_o1466;i15016;item
place_o1466;i15017;item
place_o1466;i15018;item
place_o1466;i15019;item
pick_i13295;i13295;item
pick_i12963;i12963;item
pick_i12701;i12701;item
pick_i14523;i14523;item
pick_i12696;i12696;item
pick_i14956;i14956;item
pick_i12744;i12744;item
pick_i13509;i13509;item
pick_i14675;i14675;item
pick_i12214;i12214;item
pick_i12741;i12741;item
pick_i14002;i14002;item
pick_i13403;i13403;item
pick_i13804;i13804;item
pick_i12460;i12460;item
pick_i14517;i14517;item
pick_i14938;i14938;item
pick_i12811;i12811;item
place_o1467;o1467;order
place_o1467;i15020;item
place_o1467;i15021;item
place_o1467;i15022;item
place_o1467;i15023;item
place_o1467;i15024;item
place_o1467;i15025;item
place_o1467;i15026;item
place_o1467;i15027;item
place_o1467;i15028;item
place_o1467;i15029;item
place_o1467;i15030;item
place_o1467;i15031;item
place_o1467;i15032;item
place_o1467;i15033;item
place_o1467;i15034;item
place_o1467;i15035;item
pick_i14858;i14858;item
pick_i14827;i14827;item
pick_i14719;i14719;item
pick_i14820;i14820;item
place_o1468;o1468;order
place_o1468;i15036;item
place_o1468;i15037;item
place_o1468;i15038;item
place_o1468;i15039;item
place_o1468;i15040;item
place_o1468;i15041;item
place_o1468;i15042;item
place_o1468;i15043;item
place_o1468;i15044;item
place_o1468;i15045;item
place_o1468;i15046;item
pick_i13282;i13282;item
pick_i12993;i12993;item
pick_i12923;i12923;item
pick_i14591;i14591;item
place_o1469;o1469;order
place_o1469;i15047;item
place_o1469;i15048;item
place_o1469;i15049;item
place_o1469;i15050;item
place_o1469;i15051;item
place_o1469;i15052;item
place_o1469;i15053;item
place_o1469;i15054;item
place_o1469;i15055;item
place_o1469;i15056;item
place_o1469;i15057;item
place_o1469;i15058;item
place_o1469;i15059;item
place_o1469;i15060;item
place_o1469;i15061;item
place_o1469;i15062;item
place_o1469;i15063;item
place_o1469;i15064;item
place_o1469;i15065;item
place_o1469;i15066;item
place_o1469;i15067;item
pick_i12556;i12556;item
pick_i14051;i14051;item
pick_i14116;i14116;item
pick_i14349;i14349;item
pick_i13018;i13018;item
pick_i14618;i14618;item
pick_i13889;i13889;item
pick_i14213;i14213;item
pick_i14427;i14427;item
pick_i12572;i12572;item
pick_i14161;i14161;item
pick_i14140;i14140;item
pick_i13633;i13633;item
place_o1470;o1470;order
place_o1470;i15068;item
place_o1470;i15069;item
place_o1470;i15070;item
place_o1470;i15071;item
place_o1470;i15072;item
place_o1470;i15073;item
place_o1470;i15074;item
place_o1470;i15075;item
place_o1470;i15076;item
place_o1470;i15077;item
place_o1470;i15078;item
pick_i10857;i10857;item
pick_i11235;i11235;item
pick_i12628;i12628;item
ship_o1237;o1237;order
ship_o1237;i11225;item
ship_o1237;i11226;item
ship_o1237;i11227;item
ship_o1237;i11228;item
ship_o1237;i11229;item
ship_o1237;i11230;item
ship_o1237;i11231;item
ship_o1237;i11232;item
ship_o1237;i11233;item
ship_o1237;i11234;item
ship_o1237;i11235;item
ship_o1237;i11236;item
ship_o1237;i11237;item
ship_o1237;i11238;item
ship_o1237;i11239;item
ship_o1237;i11240;item
ship_o1237;i11241;item
ship_o1237;i11242;item
pick_i14242;i14242;item
pick_i14845;i14845;item
pick_i13211;i13211;item
pick_i13333;i13333;item
pick_i14456;i14456;item
pick_i13179;i13179;item
pick_i13161;i13161;item
pick_i13313;i13313;item
pick_i14689;i14689;item
pick_i12853;i12853;item
place_o1471;o1471;order
place_o1471;i15079;item
place_o1471;i15080;item
place_o1471;i15081;item
place_o1471;i15082;item
place_o1471;i15083;item
place_o1471;i15084;item
place_o1471;i15085;item
place_o1471;i15086;item
place_o1471;i15087;item
place_o1471;i15088;item
place_o1471;i15089;item
place_o1471;i15090;item
place_o1471;i15091;item
place_o1471;i15092;item
place_o1471;i15093;item
place_o1471;i15094;item
place_o1471;i15095;item
place_o1471;i15096;item
place_o1471;i15097;item
place_o1471;i15098;item
place_o1471;i15099;item
place_o1471;i15100;item
pick_i14921;i14921;item
pick_i12206;i12206;item
pick_i14506;i14506;item
pick_i14136;i14136;item
pick_i14310;i14310;item
pick_i13308;i13308;item
pick_i12116;i12116;item
place_o1472;o1472;order
place_o1472;i15101;item
place_o1472;i15102;item
place_o1472;i15103;item
place_o1472;i15104;item
place_o1472;i15105;item
place_o1472;i15106;item
place_o1472;i15107;item
place_o1472;i15108;item
place_o1472;i15109;item
place_o1472;i15110;item
place_o1472;i15111;item
place_o1472;i15112;item
place_o1472;i15113;item
place_o1472;i15114;item
place_o1472;i15115;item
pick_i13681;i13681;item
pick_i13832;i13832;item
pick_i12610;i12610;item
pick_i14055;i14055;item
pick_i14110;i14110;item
pick_i13569;i13569;item
place_o1473;o1473;order
place_o1473;i15116;item
place_o1473;i15117;item
place_o1473;i15118;item
place_o1473;i15119;item
place_o1473;i15120;item
place_o1473;i15121;item
place_o1473;i15122;item
place_o1473;i15123;item
place_o1473;i15124;item
place_o1473;i15125;item
place_o1473;i15126;item
place_o1473;i15127;item
place_o1473;i15128;item
place_o1473;i15129;item
place_o1473;i15130;item
place_o1473;i15131;item
place_o1473;i15132;item
place_o1473;i15133;item
pick_i12926;i12926;item
pick_i11400;i11400;item
ship_o1247;o1247;order
ship_o1247;i11389;item
ship_o1247;i11390;item
ship_o1247;i11391;item
ship_o1247;i11392;item
ship_o1247;i11393;item
ship_o1247;i11394;item
ship_o1247;i11395;item
ship_o1247;i11396;item
ship_o1247;i11397;item
ship_o1247;i11398;item
ship_o1247;i11399;item
ship_o1247;i11400;item
ship_o1247;i11401;item
ship_o1247;i11402;item
ship_o1247;i11403;item
pick_i12053;i12053;item
pick_i12925;i12925;item
pick_i14044;i14044;item
pick_i15079;i15079;item
pick_i14363;i14363;item
pick_i13358;i13358;item
place_o1474;o1474;order
place_o1474;i15134;item
place_o1474;i15135;item
place_o1474;i15136;item
place_o1474;i15137;item
place_o1474;i15138;item
place_o1474;i15139;item
place_o1474;i15140;item
place_o1474;i15141;item
place_o1474;i15142;item
place_o1474;i15143;item
place_o1474;i15144;item
place_o1474;i15145;item
place_o1474;i15146;item
place_o1474;i15147;item
place_o1474;i15148;item
place_o1474;i15149;item
place_o1474;i15150;item
place_o1474;i15151;item
place_o1474;i15152;item
place_o1474;i15153;item
place_o1474;i15154;item
place_o1474;i15155;item
pick_i12720;i12720;item
pick_i12150;i12150;item
pick_i14016;i14016;item
pick_i13756;i13756;item
pick_i14822;i14822;item
pick_i14207;i14207;item
pick_i14727;i14727;item
pick_i14886;i14886;item
pick_i13780;i13780;item
pick_i10849;i10849;item
pick_i14361;i14361;item
ship_o1214;o1214;order
ship_o1214;i10843;item
ship_o1214;i10844;item
ship_o1214;i10845;item
ship_o1214;i10846;item
ship_o1214;i10847;item
ship_o1214;i10848;item
ship_o1214;i10849;item
ship_o1214;i10850;item
ship_o1214;i10851;item
ship_o1214;i10852;item
ship_o1214;i10853;item
ship_o1214;i10854;item
ship_o1214;i10855;item
ship_o1214;i10856;item
ship_o1214;i10857;item
ship_o1214;i10858;item
pick_i14821;i14821;item
place_o1475;o1475;order
place_o1475;i15156;item
place_o1475;i15157;item
place_o1475;i15158;item
place_o1475;i15159;item
place_o1475;i15160;item
place_o1475;i15161;item
place_o1475;i15162;item
place_o1475;i15163;item
place_o1475;i15164;item
place_o1475;i15165;item
place_o1475;i15166;item
place_o1475;i15167;item
place_o1475;i15168;item
place_o1475;i15169;item
place_o1475;i15170;item
place_o1475;i15171;item
place_o1475;i15172;item
place_o1475;i15173;item
pick_i13971;i13971;item
pick_i12291;i12291;item
pick_i13099;i13099;item
pick_i14122;i14122;item
pick_i14931;i14931;item
